,,0
total_deaths_per_million,new_people_vaccinated_smoothed_per_hundred,-0.04416288185482985
aged_70_older,total_vaccinations,-0.043686617152805335
total_vaccinations,aged_70_older,-0.043686617152805335
stringency_index,total_tests_per_thousand,-0.043402368926739404
total_tests_per_thousand,stringency_index,-0.043402368926739404
positive_rate,new_people_vaccinated_smoothed_per_hundred,-0.04328132481666621
new_people_vaccinated_smoothed_per_hundred,positive_rate,-0.04328132481666621
cardiovasc_death_rate,weekly_hosp_admissions,-0.043152538433880346
weekly_hosp_admissions,cardiovasc_death_rate,-0.043152538433880346
new_deaths_smoothed,total_boosters,-0.0430413777583599
total_boosters,new_deaths_smoothed,-0.0430413777583599
new_vaccinations_smoothed,aged_65_older,-0.04291633418581175
aged_65_older,new_vaccinations_smoothed,-0.04291633418581175
new_vaccinations_smoothed,median_age,-0.042841744594918074
median_age,new_vaccinations_smoothed,-0.042841744594918074
diabetes_prevalence,hosp_patients_per_million,-0.04279810334943737
hosp_patients_per_million,diabetes_prevalence,-0.04279810334943737
new_vaccinations,hosp_patients_per_million,-0.042460136657221495
hosp_patients_per_million,new_vaccinations,-0.042460136657221495
median_age,new_people_vaccinated_smoothed,-0.04238846224847241
new_people_vaccinated_smoothed,median_age,-0.04238846224847241
handwashing_facilities,new_tests_per_thousand,-0.04235996868383585
new_tests_per_thousand,handwashing_facilities,-0.04235996868383585
icu_patients_per_million,total_vaccinations_per_hundred,-0.042230666628897386
total_vaccinations_per_hundred,icu_patients_per_million,-0.042230666628897386
new_people_vaccinated_smoothed_per_hundred,extreme_poverty,-0.04174375169551343
extreme_poverty,new_people_vaccinated_smoothed_per_hundred,-0.04174375169551343
total_boosters,new_deaths_per_million,-0.04136708177281553
new_deaths_per_million,total_boosters,-0.04136708177281553
total_boosters,excess_mortality,-0.04126965890725623
excess_mortality,total_boosters,-0.04126965890725623
people_fully_vaccinated,new_deaths_per_million,-0.04118619589892022
new_deaths_per_million,people_fully_vaccinated,-0.04118619589892022
weekly_icu_admissions,people_vaccinated,-0.0411630412012488
people_vaccinated,weekly_icu_admissions,-0.0411630412012488
reproduction_rate,new_people_vaccinated_smoothed,-0.041067128183037364
new_people_vaccinated_smoothed,reproduction_rate,-0.041067128183037364
gdp_per_capita,total_deaths,-0.040952677277762285
total_deaths,gdp_per_capita,-0.040952677277762285
people_vaccinated,new_deaths_per_million,-0.04078303703027868
new_deaths_per_million,people_vaccinated,-0.04078303703027868
extreme_poverty,weekly_icu_admissions,-0.04060602748555365
weekly_icu_admissions,extreme_poverty,-0.04060602748555365
total_vaccinations,new_deaths_per_million,-0.04053595109345193
new_deaths_per_million,total_vaccinations,-0.04053595109345193
cardiovasc_death_rate,new_deaths_smoothed_per_million,-0.040405671556962244
new_deaths_per_million,total_boosters_per_hundred,-0.04028307254433949
total_boosters_per_hundred,new_deaths_per_million,-0.04028307254433949
icu_patients,people_vaccinated,-0.03985092826869219
people_vaccinated,icu_patients,-0.03985092826869219
weekly_icu_admissions,people_fully_vaccinated,-0.03940232298548036
people_fully_vaccinated,weekly_icu_admissions,-0.03940232298548036
people_fully_vaccinated_per_hundred,icu_patients_per_million,-0.039246357100804145
icu_patients_per_million,people_fully_vaccinated_per_hundred,-0.039246357100804145
people_fully_vaccinated,icu_patients,-0.039177779675090604
icu_patients,people_fully_vaccinated,-0.039177779675090604
new_people_vaccinated_smoothed,aged_70_older,-0.03914965824669997
aged_70_older,new_people_vaccinated_smoothed,-0.03914965824669997
new_vaccinations_smoothed,aged_70_older,-0.0389565283637239
aged_70_older,new_vaccinations_smoothed,-0.0389565283637239
handwashing_facilities,total_cases,-0.03883535931625067
total_cases,handwashing_facilities,-0.03883535931625067
new_tests_smoothed,handwashing_facilities,-0.038245170593921185
handwashing_facilities,new_tests_smoothed,-0.038245170593921185
people_vaccinated,hosp_patients,-0.0380600769667771
hosp_patients,people_vaccinated,-0.0380600769667771
total_vaccinations,icu_patients,-0.03799349294287144
icu_patients,total_vaccinations,-0.03799349294287144
new_cases_smoothed,excess_mortality_cumulative,-0.03773294267855245
excess_mortality_cumulative,new_cases_smoothed,-0.03773294267855245
median_age,new_deaths,-0.03772458196702069
new_deaths,median_age,-0.03772458196702069
extreme_poverty,new_deaths_per_million,-0.03768446736851416
new_deaths_per_million,extreme_poverty,-0.03768446736851416
people_vaccinated,weekly_hosp_admissions,-0.03740977353634947
weekly_hosp_admissions,people_vaccinated,-0.03740977353634947
new_cases,cardiovasc_death_rate,-0.03739501621169965
cardiovasc_death_rate,new_cases,-0.03739501621169965
new_cases_per_million,cardiovasc_death_rate,-0.037251857891938134
cardiovasc_death_rate,new_cases_per_million,-0.037251857891938134
new_cases_smoothed,excess_mortality_cumulative_per_million,-0.037137794052831616
excess_mortality_cumulative_per_million,new_cases_smoothed,-0.037137794052831616
handwashing_facilities,total_tests,-0.03711638495185498
total_tests,handwashing_facilities,-0.03711638495185498
excess_mortality,people_fully_vaccinated,-0.03699554044124199
people_fully_vaccinated,excess_mortality,-0.03699554044124199
total_vaccinations,aged_65_older,-0.03698643320890553
aged_65_older,total_vaccinations,-0.03698643320890553
people_fully_vaccinated,hosp_patients,-0.03695537698006477
hosp_patients,people_fully_vaccinated,-0.03695537698006477
new_cases_smoothed,extreme_poverty,-0.036729718147099966
extreme_poverty,new_cases_smoothed,-0.036729718147099966
new_tests_per_thousand,total_deaths,-0.03664788159615044
total_deaths,new_tests_per_thousand,-0.03664788159615044
icu_patients,cardiovasc_death_rate,-0.036622138879523626
cardiovasc_death_rate,icu_patients,-0.036622138879523626
new_deaths_smoothed,handwashing_facilities,-0.03651842598761132
handwashing_facilities,new_deaths_smoothed,-0.03651842598761132
icu_patients,total_boosters,-0.03639741835098785
total_boosters,icu_patients,-0.03639741835098785
cardiovasc_death_rate,new_people_vaccinated_smoothed,-0.036299830017979796
new_people_vaccinated_smoothed,cardiovasc_death_rate,-0.036299830017979796
female_smokers,new_cases_smoothed,-0.03628016267546887
new_cases_smoothed,female_smokers,-0.03628016267546887
people_fully_vaccinated,weekly_hosp_admissions,-0.036236137400450445
weekly_hosp_admissions,people_fully_vaccinated,-0.036236137400450445
hosp_patients,total_vaccinations,-0.035368746317960775
total_vaccinations,hosp_patients,-0.035368746317960775
total_vaccinations,weekly_icu_admissions,-0.035122571596662586
weekly_icu_admissions,total_vaccinations,-0.035122571596662586
excess_mortality_cumulative_per_million,total_cases,-0.03508405172384954
total_cases,excess_mortality_cumulative_per_million,-0.03508405172384954
new_people_vaccinated_smoothed_per_hundred,excess_mortality_cumulative_per_million,-0.035067407179145915
excess_mortality_cumulative_per_million,new_people_vaccinated_smoothed_per_hundred,-0.035067407179145915
extreme_poverty,icu_patients,-0.034890050834225694
icu_patients,extreme_poverty,-0.034890050834225694
total_vaccinations,weekly_hosp_admissions,-0.03481101420539301
weekly_hosp_admissions,total_vaccinations,-0.03481101420539301
reproduction_rate,total_cases_per_million,-0.03478273811044338
total_cases_per_million,reproduction_rate,-0.03478273811044338
weekly_hosp_admissions,extreme_poverty,-0.034698017860801796
extreme_poverty,weekly_hosp_admissions,-0.034698017860801796
reproduction_rate,new_cases_smoothed,-0.03459473543015701
new_cases_smoothed,reproduction_rate,-0.03459473543015701
new_vaccinations_smoothed,cardiovasc_death_rate,-0.034206105061537234
cardiovasc_death_rate,new_vaccinations_smoothed,-0.034206105061537234
extreme_poverty,new_tests,-0.034161214496806105
new_tests,extreme_poverty,-0.034161214496806105
excess_mortality,total_deaths,-0.03409117563226512
total_deaths,excess_mortality,-0.03409117563226512
excess_mortality,total_vaccinations,-0.03406397088384263
total_vaccinations,excess_mortality,-0.03406397088384263
total_cases,aged_70_older,-0.03386684021690885
aged_70_older,total_cases,-0.03386684021690885
new_vaccinations_smoothed_per_million,handwashing_facilities,-0.03379664678598656
handwashing_facilities,new_vaccinations_smoothed_per_million,-0.03379664678598656
positive_rate,new_vaccinations,-0.03357572328862267
new_vaccinations,positive_rate,-0.03357572328862267
new_vaccinations,icu_patients_per_million,-0.03323399190268867
icu_patients_per_million,new_vaccinations,-0.03323399190268867
aged_65_older,new_cases_smoothed,-0.03322219081236122
new_cases_smoothed,aged_65_older,-0.03322219081236122
excess_mortality,people_vaccinated,-0.03300888223034711
people_vaccinated,excess_mortality,-0.03300888223034711
total_cases,excess_mortality,-0.032912064847196165
excess_mortality,total_cases,-0.032912064847196165
total_tests_per_thousand,new_people_vaccinated_smoothed_per_hundred,-0.03258397099595562
new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,-0.03258397099595562
excess_mortality_cumulative_absolute,population_density,-0.03242411130941601
population_density,excess_mortality_cumulative_absolute,-0.03242411130941601
total_vaccinations_per_hundred,new_deaths_per_million,-0.03238284866931493
new_deaths_per_million,total_vaccinations_per_hundred,-0.03238284866931493
total_cases,new_people_vaccinated_smoothed_per_hundred,-0.03235157614977007
new_people_vaccinated_smoothed_per_hundred,total_cases,-0.03235157614977007
population_density,positive_rate,-0.03205923651813299
positive_rate,population_density,-0.03205923651813299
aged_65_older,handwashing_facilities,-0.03187497296385715
handwashing_facilities,aged_65_older,-0.03187497296385715
total_boosters,weekly_icu_admissions,-0.031761689610590046
weekly_icu_admissions,total_boosters,-0.031761689610590046
cardiovasc_death_rate,new_tests_per_thousand,-0.031615592930733724
new_tests_per_thousand,cardiovasc_death_rate,-0.031615592930733724
new_cases_per_million,extreme_poverty,-0.031608748485973864
extreme_poverty,new_cases_per_million,-0.031608748485973864
new_tests_per_thousand,total_cases,-0.03144308912744933
total_cases,new_tests_per_thousand,-0.03144308912744933
total_tests_per_thousand,new_deaths_smoothed,-0.03127278022628114
new_deaths_smoothed,total_tests_per_thousand,-0.03127278022628114
total_boosters,weekly_hosp_admissions,-0.031142691990777294
weekly_hosp_admissions,total_boosters,-0.031142691990777294
handwashing_facilities,new_deaths_smoothed_per_million,-0.031040550761023623
hosp_patients_per_million,population_density,-0.030903478672375636
population_density,hosp_patients_per_million,-0.030903478672375636
total_deaths,handwashing_facilities,-0.030903076893209886
handwashing_facilities,total_deaths,-0.030903076893209886
people_fully_vaccinated_per_hundred,new_deaths_per_million,-0.030841095481505626
new_deaths_per_million,people_fully_vaccinated_per_hundred,-0.030841095481505626
total_deaths,excess_mortality_cumulative_per_million,-0.03082395360807099
excess_mortality_cumulative_per_million,total_deaths,-0.03082395360807099
new_cases_smoothed,handwashing_facilities,-0.030815923045412617
handwashing_facilities,new_cases_smoothed,-0.030815923045412617
new_cases,human_development_index,-0.030743935712523478
human_development_index,new_cases,-0.030743935712523478
new_cases,diabetes_prevalence,-0.030278210706340302
diabetes_prevalence,new_cases,-0.030278210706340302
positive_rate,total_cases,-0.030045274694537636
total_cases,positive_rate,-0.030045274694537636
hosp_patients,total_boosters,-0.029234484630993186
total_boosters,hosp_patients,-0.029234484630993186
new_deaths,hospital_beds_per_thousand,-0.028954290117273834
hospital_beds_per_thousand,new_deaths,-0.028954290117273834
excess_mortality,total_boosters_per_hundred,-0.028912599904005062
total_boosters_per_hundred,excess_mortality,-0.028912599904005062
male_smokers,new_deaths,-0.028855798599191067
new_deaths,male_smokers,-0.028855798599191067
tests_per_case,people_fully_vaccinated_per_hundred,-0.028538286261063778
people_fully_vaccinated_per_hundred,tests_per_case,-0.028538286261063778
cardiovasc_death_rate,icu_patients_per_million,-0.02848788355305669
icu_patients_per_million,cardiovasc_death_rate,-0.02848788355305669
excess_mortality_cumulative_per_million,new_vaccinations,-0.028286630338317843
new_vaccinations,excess_mortality_cumulative_per_million,-0.028286630338317843
total_boosters_per_hundred,tests_per_case,-0.028130069064772018
tests_per_case,total_boosters_per_hundred,-0.028130069064772018
people_vaccinated_per_hundred,new_people_vaccinated_smoothed,-0.02788953395899999
new_people_vaccinated_smoothed,people_vaccinated_per_hundred,-0.02788953395899999
new_cases_per_million,handwashing_facilities,-0.027773328423818067
handwashing_facilities,new_cases_per_million,-0.027773328423818067
weekly_icu_admissions_per_million,new_vaccinations,-0.02752977922886122
new_vaccinations,weekly_icu_admissions_per_million,-0.02752977922886122
new_tests_smoothed,total_deaths_per_million,-0.027523511988872217
total_deaths_per_million,new_tests_smoothed,-0.027523511988872217
extreme_poverty,new_tests_smoothed,-0.02750441456069691
new_tests_smoothed,extreme_poverty,-0.02750441456069691
hosp_patients_per_million,new_vaccinations_smoothed,-0.027395242703577464
new_vaccinations_smoothed,hosp_patients_per_million,-0.027395242703577464
people_fully_vaccinated_per_hundred,new_deaths,-0.02718558589865114
new_deaths,people_fully_vaccinated_per_hundred,-0.02718558589865114
total_deaths,total_tests_per_thousand,-0.02684405025125347
total_tests_per_thousand,total_deaths,-0.02684405025125347
people_vaccinated_per_hundred,tests_per_case,-0.02678103601224878
tests_per_case,people_vaccinated_per_hundred,-0.02678103601224878
people_vaccinated_per_hundred,icu_patients_per_million,-0.026752200067882207
icu_patients_per_million,people_vaccinated_per_hundred,-0.026752200067882207
extreme_poverty,total_tests,-0.026440804194743928
total_tests,extreme_poverty,-0.026440804194743928
new_deaths,total_boosters_per_hundred,-0.026112054845344734
total_boosters_per_hundred,new_deaths,-0.026112054845344734
excess_mortality,new_vaccinations_smoothed,-0.02566104870833732
new_vaccinations_smoothed,excess_mortality,-0.02566104870833732
people_vaccinated_per_hundred,new_deaths_per_million,-0.02562637473121867
new_deaths_per_million,people_vaccinated_per_hundred,-0.02562637473121867
